,n_features,index,distance
0,1,69,0.0071776675801533685
1,1,87,0.019393929833960072
2,1,36,0.002311789560699995
3,1,11,0.003996199000567691
4,1,26,0.009271162560445217
5,1,95,0.003902377301315263
6,1,10,0.03462297629553368
7,1,29,0.0011756247756400384
8,1,9,0.009298021956933855
9,1,12,0.011702892708885027
10,2,69,0.1419588700156046
11,2,69,0.04221196424093575
12,2,69,0.028085984092860363
13,2,52,0.17905273662793636
14,2,50,0.17310785530081943
15,2,50,0.15857195058717735
16,2,50,0.17724726850750752
17,2,50,0.17992070713888647
18,2,50,0.11710838943887446
19,2,88,0.07041029368331761
20,2,72,0.1412167695769611
21,2,42,0.28494205356029145
22,2,72,0.28816791778286843
23,2,72,0.17522291287610325
24,2,29,0.1330361791417822
25,2,88,0.08863055819849192
26,2,42,0.19918415768235534
27,2,69,0.049675291682687424
28,2,15,0.15190554542961654
29,2,25,0.12905201630894544
30,2,50,0.15106523278923645
31,2,50,0.17056446065349148
32,2,88,0.05921664228219958
33,2,50,0.1067240175481183
34,2,74,0.2633871911374178
35,2,80,0.14743399348494352
36,2,72,0.13290452119186277
37,2,54,0.08835131914193299
38,2,12,0.1803730985481283
39,2,70,0.15366825726053698
40,2,82,0.07415956979120075
41,2,94,0.25657322415132117
42,2,90,0.0499637500441087
43,2,55,0.29782513373736863
44,2,42,0.23781820501654194
45,2,50,0.21563009119124574
46,2,26,0.21319367299460204
47,2,50,0.23178165063585102
48,2,50,0.1872582377122294
49,2,28,0.14294383956297801
50,2,50,0.22113676202217591
51,2,28,0.04963147223578328
52,2,75,0.14576977981946523
53,2,28,0.13760323228625795
54,2,12,0.03207277535483846
55,3,69,0.14792786008488792
56,3,69,0.1445324336150213
57,3,25,0.8719547660433753
58,3,1,0.38895264216459136
59,3,69,0.9006168225662139
60,3,1,0.5116839583466802
61,3,1,0.3481133148241168
62,3,69,0.5643245675455907
63,3,69,0.05019116969797834
64,3,43,0.46802614910410134
65,3,50,0.178744227984729
66,3,50,0.16470650559109543
67,3,50,0.18275602223833776
68,3,50,0.18535002111778756
69,3,50,0.12528984135984217
70,3,80,0.7354257265017566
71,3,11,0.19556728636891735
72,3,34,0.2575545220574124
73,3,34,0.7060131005577932
74,3,33,0.280949337859462
75,3,33,0.4131977915064713
76,3,52,0.32194269632428163
77,3,55,0.4035515334414108
78,3,94,0.9008534195804325
79,3,52,0.3684718079477134
80,3,43,0.8124085360542881
81,3,50,0.22539712654226163
82,3,50,0.23890457369807416
83,3,50,0.24089471143601937
84,3,50,0.19842675227260353
85,3,50,0.22859162119384718
86,3,50,0.23067075225094277
87,3,50,0.18588144061101405
88,3,50,0.24388629855809052
89,3,50,0.20204811467562916
90,3,50,0.20439742490540502
91,3,69,0.15022794835840703
92,3,25,0.5500398718073471
93,3,53,0.3822130156198094
94,3,93,0.828316451316714
95,3,62,0.6392149525430688
96,3,88,0.09033160030223444
97,3,93,0.4157091263975494
98,3,74,0.42058076573044073
99,3,72,0.2940954064966268
100,3,72,0.18480916773766567
101,3,72,0.1899838854676348
102,3,42,0.4305169484131936
103,3,42,0.38415960881820566
104,3,25,0.5350484983069141
105,3,42,0.6755299313628472
106,3,6,0.7590559299110059
107,3,42,0.35563765045575435
108,3,42,0.2978454307153925
109,3,72,0.3118541346678766
110,3,72,0.31494832840791653
111,3,1,0.3876495173397043
112,3,72,0.4765784534868662
113,3,72,0.21645962654595272
114,3,42,0.6727475609582082
115,3,3,0.2611000666306681
116,3,1,0.5106940999034708
117,3,3,0.23636454959295303
118,3,42,0.29147983327524174
119,3,23,0.7705975888516696
120,3,69,0.42422664304812974
121,3,34,0.3837672213764282
122,3,54,0.3935111320881434
123,3,54,0.4909496858764742
124,3,39,0.40789212029778144
125,3,82,0.33085006592138033
126,3,13,0.46848965538584925
127,3,82,0.45102426438748816
128,3,82,0.4623739743925802
129,3,51,0.523138491890903
130,3,50,0.22018062062350602
131,3,50,0.2339893937307897
132,3,50,0.23602098008966707
133,3,50,0.1924806926995462
134,3,50,0.22344970423939992
135,3,50,0.22557623320877535
136,3,50,0.17952033591844105
137,3,50,0.23907356120870005
138,3,50,0.19621182861545367
139,3,50,0.19863017986349574
140,3,80,0.6017076724354228
141,3,42,0.7294453801225097
142,3,18,0.7811246115803541
143,3,74,0.40710469746947386
144,3,42,0.4055388699163341
145,3,72,0.2901956992546615
146,3,70,0.24656982551039372
147,3,33,0.372377805484127
148,3,70,0.2074085546751318
149,3,72,0.1838894028509124
150,3,42,0.7268694210036613
151,3,72,0.40218140837420296
152,3,54,0.31821795491323085
153,3,70,0.24193973996619378
154,3,12,0.1807523509601147
155,3,55,0.4079180572400055
156,3,26,0.21339516550323134
157,3,82,0.33810916219556036
158,3,10,0.632460717238463
159,3,28,0.32791661375293146
160,3,55,0.42075137142710173
161,3,28,0.2992651789675407
162,3,82,0.45637586100349004
163,3,28,0.32562403756757374
164,3,42,0.3191295397982194
165,3,50,0.27130315514964815
166,3,50,0.27305726259914526
167,3,50,0.23643853890123046
168,3,50,0.28430933740995706
169,3,50,0.24934857801499274
170,3,50,0.2512560049473115
171,3,50,0.2757000784995564
172,3,28,0.14462170279892916
173,3,50,0.2414711452084
174,3,50,0.2541256473648546
175,4,69,0.1503993197453612
176,4,25,0.8813431840101442
177,4,69,0.4465235288956444
178,4,69,0.9015769474107299
179,4,53,0.7271448665676762
180,4,88,0.3555820325926624
181,4,69,0.5658555898360506
182,4,80,1.0255984203974797
183,4,69,0.44541018672096594
184,4,69,0.9010260621534965
185,4,53,0.7746057730652948
186,4,33,0.7790969458360557
187,4,69,0.564977451874047
188,4,25,0.8720658478370655
189,4,94,1.0627806960348256
190,4,94,1.1543701259739172
191,4,74,1.0869494111730629
192,4,43,1.1777126572206813
193,4,1,0.9483375007627157
194,4,1,0.5546618448623288
195,4,1,0.4086712234481278
196,4,69,0.704246283343862
197,4,76,0.9422636705041155
198,4,1,0.9323318816086319
199,4,76,0.9202148387320956
200,4,1,0.5268287048530103
201,4,70,0.8837702318611929
202,4,33,0.8509179560932021
203,4,34,1.18201686806139
204,4,69,0.4242873596794706
205,4,34,0.39181110589191953
206,4,53,0.7565201546523013
207,4,33,0.7756257123332643
208,4,69,0.548478851255964
209,4,25,0.7750556851513888
210,4,94,0.9423913678060165
211,4,94,1.0445903838309367
212,4,55,1.01471812958616
213,4,43,0.8673718893351425
214,4,50,0.22975429076410225
215,4,50,0.24301967987154022
216,4,50,0.24497638961510226
217,4,50,0.20336259608999024
218,4,50,0.23288902668661454
219,4,50,0.2349301287936972
220,4,50,0.19114151677391616
221,4,50,0.24791872881122434
222,4,50,0.20689758363737246
223,4,50,0.20919243958367142
224,4,80,0.7368784235724957
225,4,34,1.1655882559142547
226,4,94,1.2751660896011163
227,4,80,0.834603261313664
228,4,33,1.159240003213995
229,4,70,0.884575061636837
230,4,70,0.7727197466891461
231,4,33,0.39628545502108325
232,4,33,0.4988407023523864
233,4,34,0.7396405985144624
234,4,70,1.2414602020888443
235,4,70,0.8832956461980876
236,4,70,1.1644080902432783
237,4,70,0.7712547995610929
238,4,33,0.4622174060654983
239,4,55,0.46673639349093554
240,4,50,1.0762924258178073
241,4,55,0.4417403657559018
242,4,55,0.9521201482534302
243,4,94,0.9347124031830095
244,4,55,0.4779931339927928
245,4,55,0.9694718469951707
246,4,50,1.0774091688691385
247,4,50,1.0687157859706657
248,4,55,0.957688546368526
249,4,50,0.2791288777975461
250,4,50,0.2808341095460128
251,4,50,0.2453787095575165
252,4,50,0.2917864420511209
253,4,50,0.2578415051624976
254,4,50,0.2596865580819438
255,4,50,0.2834044137112634
256,4,50,0.2483162816462808
257,4,50,0.25023157753293157
258,4,50,0.2624640414894387
259,4,74,0.8927136159123715
260,4,69,0.4472907852125968
261,4,69,0.9019571923218597
262,4,53,0.7166116055374775
263,4,74,0.9079442749471597
264,4,69,0.5664612371799034
265,4,25,0.5502159480748132
266,4,94,0.9308574058065969
267,4,6,0.9778424252108817
268,4,74,0.9449139779360904
269,4,93,0.909255146979829
270,4,93,0.9333071706808166
271,4,53,0.7185827277003713
272,4,1,0.7790992539291639
273,4,93,0.5981372828143471
274,4,94,1.062089476766976
275,4,1,1.1442142352122184
276,4,93,0.8391030157120949
277,4,1,0.8470725841717994
278,4,6,1.1816142512972896
279,4,59,0.9812170308578767
280,4,42,0.9333909632155493
281,4,42,0.7511624088989148
282,4,87,1.0457801979630772
283,4,42,0.48413057618520305
284,4,42,0.4434142273019271
285,4,72,0.3173395036747746
286,4,72,0.3203807248416219
287,4,33,0.8165321491432986
288,4,72,0.48018577822654773
289,4,72,0.22429027889660197
290,4,42,0.7486611764683311
291,4,72,0.42218562501405443
292,4,87,1.0015755773344872
293,4,72,0.42447632469432084
294,4,42,0.4391637161491032
295,4,16,1.0466080759006633
296,4,26,0.9449568138117344
297,4,95,0.8047516754431664
298,4,42,0.877971719674162
299,4,94,0.9230824971224673
300,4,42,0.708256205551089
301,4,42,0.6810731347498408
302,4,87,1.0730980102440237
303,4,61,0.8844732411931702
304,4,42,0.36605746151741125
305,4,72,0.33675614624988953
306,4,1,0.9478037802202326
307,4,72,0.4912629385553822
308,4,1,0.5537488172384399
309,4,72,0.4932329298166942
310,4,42,0.8758327084299434
311,4,44,0.9837596998399661
312,4,3,0.2805084007003865
313,4,42,0.6783135023616291
314,4,70,1.0113878897912862
315,4,16,1.2832872745631227
316,4,68,0.995468176776031
317,4,68,1.0599688997252499
318,4,74,0.8864443886869887
319,4,68,0.8775433423529668
320,4,69,0.9853560701518215
321,4,53,0.7482942094983257
322,4,33,0.8132207235468043
323,4,69,0.6915765622339264
324,4,34,0.7924715536482015
325,4,87,1.3604029162399092
326,4,68,0.74426724276721
327,4,54,0.49830484877465475
328,4,68,0.8285595368271774
329,4,33,0.847307921487011
330,4,82,0.566634118250852
331,4,82,0.4559749168099424
332,4,82,0.467204377001275
333,4,93,0.9641650596993114
334,4,82,0.6442323687242156
335,4,82,0.652228602593699
336,4,13,0.9156057042523491
337,4,82,0.5587853352005961
338,4,68,1.003623341385084
339,4,50,1.0680748751335396
340,4,50,0.2749337583221846
341,4,50,0.27666484801858343
342,4,50,0.2405958273718728
343,4,50,0.2877759003278352
344,4,50,0.25329406394368237
345,4,50,0.2551719998218667
346,4,50,0.27927352677199624
347,4,50,0.24359108517201328
348,4,50,0.245543241485616
349,4,50,0.25799808937202184
350,4,42,1.1019133371239502
351,4,72,1.299527024635091
352,4,80,0.7195580085458168
353,4,42,0.9201001113805958
354,4,94,1.0703081167689117
355,4,42,0.7598530957472017
356,4,42,0.7345818465582676
357,4,18,0.8087916133679154
358,4,18,0.9229362742400459
359,4,42,0.4579824664193496
360,4,72,0.3168047420628814
361,4,70,1.012091241223981
362,4,72,0.477807301487243
363,4,70,0.915942928252532
364,4,70,0.27917595354515407
365,4,33,0.5228552668219207
366,4,70,1.0197280077475468
367,4,72,0.4217838142573566
368,4,42,0.7320239626549663
369,4,18,0.615044498790124
370,4,82,0.5617503522713688
371,4,55,0.4816853095370444
372,4,10,0.6334076959884148
373,4,82,0.4612690800392282
374,4,84,0.7913414645484311
375,4,66,0.6727677046024496
376,4,82,0.6479902656309088
377,4,28,0.32865148900719227
378,4,42,0.6906463475989433
379,4,18,0.9068188494626734
380,4,50,0.3188562911801297
381,4,50,0.2881184625197729
382,4,50,0.2897707975430621
383,4,50,0.30039747966501407
384,4,50,0.2922625185261793
385,5,74,1.3059799448378755
386,5,69,0.44734837146008766
387,5,69,0.9019857513802662
388,5,53,0.7840778768693478
389,5,33,1.0628521845486716
390,5,69,0.5665067097036698
391,5,25,0.8814530826647335
392,5,94,1.18706991971264
393,5,62,1.267601732126605
394,5,74,1.342202831908205
395,5,43,1.2162785322173293
396,5,69,0.9951590838507054
397,5,53,0.7858798001948192
398,5,1,0.7897693764978885
399,5,69,0.7054737122082083
400,5,1,1.2110341984909667
401,5,1,1.1515060732115856
402,5,69,1.0541114214644771
403,5,1,0.856896716901386
404,5,50,1.2472846951430117
405,5,33,1.1165679930889325
406,5,80,1.0266406050063748
407,5,94,1.394279197421776
408,5,94,1.4652924828306058
409,5,74,1.087150228364165
410,5,33,1.368172834702905
411,5,70,0.9875020484290903
412,5,53,0.8299888595906623
413,5,33,0.8277086941845342
414,5,69,0.704769558929879
415,5,70,0.9953274962916133
416,5,70,1.316780425641386
417,5,70,0.9863561499652814
418,5,70,1.2444008424160737
419,5,70,0.8874239245297915
420,5,33,0.8612226489342448
421,5,55,1.1530277136122187
422,5,2,1.4573051628173022
423,5,80,1.0909191381279155
424,5,43,1.3563281320579759
425,5,94,1.1809829722885237
426,5,55,1.1576301151460888
427,5,55,1.4323078263645432
428,5,1,1.5380799983787294
429,5,76,1.4871813791129107
430,5,33,1.377376614491327
431,5,70,1.0018032746169268
432,5,1,0.9565939715368516
433,5,70,0.99289044246251
434,5,1,0.5686631456089406
435,5,70,0.8946810593652483
436,5,33,0.8956399943165945
437,5,1,1.0127232305833402
438,5,76,0.9494527221127073
439,5,50,1.2552005190477065
440,5,70,1.2486811409193235
441,5,33,1.3453242477677065
442,5,34,1.2024049206458118
443,5,34,1.3703640974282227
444,5,74,1.3017026044830855
445,5,33,1.3661991436977248
446,5,69,0.9853822120867275
447,5,53,0.8131359958664154
448,5,33,0.8244421611308342
449,5,69,0.6916138086701183
450,5,34,0.7963980322921818
451,5,34,1.368091375401341
452,5,69,1.044886305101286
453,5,54,1.4121694153932072
454,5,53,1.2826803982261827
455,5,33,0.858083705508228
456,5,55,1.05230709094238
457,5,50,1.0772133286140622
458,5,55,1.0414614267349733
459,5,50,1.0689650770850199
460,5,94,1.0739271218692923
461,5,55,1.0573479979566522
462,5,50,1.0667075840986389
463,5,50,1.0783291179571732
464,5,50,1.0696432118486543
465,5,50,1.0700894669689491
466,5,50,0.2826589816218914
467,5,50,0.28434304379658953
468,5,50,0.24938700963586571
469,5,50,0.29516520329445933
470,5,50,0.26165895982264703
471,5,50,0.2634772816002437
472,5,50,0.2868819115629848
473,5,50,0.25227791263137245
474,5,50,0.25416335665399703
475,5,50,0.2662152184717792
476,5,34,1.5369768780092063
477,5,70,1.5674559582225467
478,5,80,0.835883613741443
479,5,33,1.1924541988978778
480,5,94,1.2993071034836223
481,5,87,1.6511030146931354
482,5,94,1.532129940390959
483,5,87,1.636648274913109
484,5,70,1.5667342914132076
485,5,33,1.1776034564384037
486,5,70,0.904098415082801
487,5,70,1.2492508989924365
488,5,70,0.8942122644291085
489,5,70,1.1727107810056727
490,5,70,0.783733590647331
491,5,33,0.5401430938996764
492,5,70,1.2554458721330413
493,5,70,0.9028466664267616
494,5,70,1.2483452917987452
495,5,70,1.1717460197541183
496,5,50,1.085929519333294
497,5,55,0.5324156806577576
498,5,55,0.9974290365646266
499,5,50,1.089251724030664
500,5,50,1.0806536134781506
501,5,55,0.9859799048213264
502,5,50,1.0870363619722878
503,5,50,1.0784205887637515
504,5,55,1.0027458591874443
505,5,50,1.0817658543390485
506,5,50,0.3255408773894778
507,5,50,0.29549919944243697
508,5,50,0.2971104904494381
